date,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
08-11-2020,,,Switzerland,2020-08-12 04:27:29,46.8182,8.2275,36895,1835,32400,2660,Switzerland,426.3041997,4.973573655
08-12-2020,,,Switzerland,2020-08-13 04:29:15,46.8182,8.2275,37169,1835,32700,2634,Switzerland,429.4701395,4.93690979
08-13-2020,,,Switzerland,2020-08-14 04:51:19,46.8182,8.2275,37403,1836,32700,2867,Switzerland,432.1738984,4.908697163
08-14-2020,,,Switzerland,2020-08-15 04:27:31,46.8182,8.2275,37671,1836,32900,2935,Switzerland,435.2705111,4.873775583
08-15-2020,,,Switzerland,2020-08-16 04:27:42,46.8182,8.2275,37924,1838,33200,2886,Switzerland,438.1938059,4.846535176
08-16-2020,,,Switzerland,2020-08-17 04:27:20,46.8182,8.2275,38124,1838,33300,2986,Switzerland,440.5047109,4.821110062
08-17-2020,,,Switzerland,2020-08-18 04:27:56,46.8182,8.2275,38252,1840,33300,3112,Switzerland,441.9836901,4.810206002
08-18-2020,,,Switzerland,2020-08-19 04:27:00,46.8182,8.2275,38449,1840,33500,3109,Switzerland,444.2599315,4.785560093
08-19-2020,,,Switzerland,2020-08-20 04:27:43,46.8182,8.2275,38760,1840,33500,3420,Switzerland,447.8533888,4.747162023
08-20-2020,,,Switzerland,2020-08-21 04:27:41,46.8182,8.2275,39026,1840,33900,3286,Switzerland,450.9268924,4.714805514
08-21-2020,,,Switzerland,2020-08-22 04:27:49,46.8182,8.2275,39332,1841,33900,3591,Switzerland,454.4625771,4.680667141
08-22-2020,,,Switzerland,2020-08-23 04:27:48,46.8182,8.2275,39627,1842,34100,3685,Switzerland,457.871162,4.648345825
08-23-2020,,,Switzerland,2020-08-24 04:27:56,46.8182,8.2275,39903,1843,34400,3660,Switzerland,461.0602109,4.618700348
08-24-2020,,,Switzerland,2020-08-25 04:28:02,46.8182,8.2275,40060,1844,34400,3816,Switzerland,462.8742713,4.603095357
08-25-2020,,,Switzerland,2020-08-26 04:28:11,46.8182,8.2275,40262,1844,34400,4018,Switzerland,465.2082853,4.580000993
08-26-2020,,,Switzerland,2020-08-27 04:28:15,46.8182,8.2275,40645,1844,34800,4001,Switzerland,469.6336684,4.5368434
08-27-2020,,,Switzerland,2020-08-28 04:28:11,46.8182,8.2275,41006,1845,34800,4361,Switzerland,473.8048519,4.49934156
08-28-2020,,,Switzerland,2020-08-29 04:28:19,46.8182,8.2275,41346,1845,34800,4701,Switzerland,477.7333904,4.462342185
08-29-2020,,,Switzerland,2020-08-30 04:28:22,46.8182,8.2275,41722,1846,35200,4676,Switzerland,482.0778918,4.424524232
08-30-2020,,,Switzerland,2020-08-31 04:28:27,46.8182,8.2275,42014,1847,35800,4367,Switzerland,485.4518131,4.396153663
08-31-2020,,,Switzerland,2020-09-01 04:28:31,46.8182,8.2275,42177,1848,36100,4229,Switzerland,487.3352007,4.38153496
09-01-2020,,,Switzerland,2020-09-02 04:28:25,46.8182,8.2275,42393,1848,36300,4245,Switzerland,489.8309781,4.359210247
09-02-2020,,,Switzerland,2020-09-03 04:28:22,46.8182,8.2275,42763,1851,36500,4412,Switzerland,494.1061523,4.32850829
09-03-2020,,,Switzerland,2020-09-04 04:28:26,46.8182,8.2275,43127,1851,36500,4776,Switzerland,498.3119994,4.291974865
09-04-2020,,,Switzerland,2020-09-05 04:28:19,46.8182,8.2275,43532,1852,36500,5180,Switzerland,502.9915821,4.254341634
09-05-2020,,,Switzerland,2020-09-06 04:28:33,46.8182,8.2275,43957,1853,37100,5004,Switzerland,507.9022552,4.215483313
09-06-2020,,,Switzerland,2020-09-07 04:28:30,46.8182,8.2275,44401,1857,37100,5444,Switzerland,513.0324643,4.182338236
09-07-2020,,,Switzerland,2020-09-08 04:28:25,46.8182,8.2275,44592,1857,37700,5035,Switzerland,515.2393786,4.164424112
09-08-2020,,,Switzerland,2020-09-09 04:28:48,46.8182,8.2275,44837,1859,37700,5278,Switzerland,518.0702372,4.146129313
09-09-2020,,,Switzerland,2020-09-10 04:29:01,46.8182,8.2275,45306,1862,38100,5344,Switzerland,523.4893094,4.109830927
09-10-2020,,,Switzerland,2020-09-11 04:46:23,46.8182,8.2275,45711,1862,38100,5749,Switzerland,528.168892,4.073417777
09-11-2020,,,Switzerland,2020-09-12 04:25:05,46.8182,8.2275,46239,1866,38100,6273,Switzerland,534.2696812,4.035554402
09-12-2020,,,Switzerland,2020-09-13 04:30:52,46.8182,8.2275,46704,1870,38500,6334,Switzerland,539.6425353,4.003939705
09-13-2020,,,Switzerland,2020-09-14 04:26:00,46.8182,8.2275,47179,1870,38900,6409,Switzerland,545.1309347,3.963627885
09-14-2020,,,Switzerland,2020-09-15 03:22:50,46.8182,8.2275,47436,1870,39600,5966,Switzerland,548.1004476,3.942153639
09-15-2020,,,Switzerland,2020-09-16 04:22:53,46.8182,8.2275,47751,1871,39900,5980,Switzerland,551.740123,3.91824255
09-16-2020,,,Switzerland,2020-09-17 04:22:00,46.8182,8.2275,48265,1878,39900,6487,Switzerland,557.6791489,3.891018336
09-17-2020,,,Switzerland,2020-09-18 05:05:00,46.8182,8.2275,48795,1883,39900,7012,Switzerland,563.8030471,3.859001947
09-18-2020,,,Switzerland,2020-09-19 04:22:00,46.8182,8.2275,49283,1886,40500,6897,Switzerland,569.4416553,3.826877422
09-19-2020,,,Switzerland,2020-09-20 04:22:00,46.8182,8.2275,49283,1890,40500,6893,Switzerland,569.4416553,3.834993811
09-20-2020,,,Switzerland,2020-09-21 04:23:00,46.8182,8.2275,49283,1890,40500,6893,Switzerland,569.4416553,3.834993811
09-21-2020,,,Switzerland,2020-09-22 04:23:00,46.8182,8.2275,50378,1893,40500,7985,Switzerland,582.0938602,3.7575926
09-22-2020,,,Switzerland,2020-09-23 04:23:00,46.8182,8.2275,50664,1894,42100,6670,Switzerland,585.3984543,3.73835465
09-23-2020,,,Switzerland,2020-09-24 04:23:00,46.8182,8.2275,51101,1897,42100,7104,Switzerland,590.4477818,3.71225612
09-24-2020,,,Switzerland,2020-09-25 04:23:00,46.8182,8.2275,51492,1901,42600,6991,Switzerland,594.965601,3.691835625
09-25-2020,,,Switzerland,2020-09-26 04:23:00,46.8182,8.2275,51864,1902,42600,7362,Switzerland,599.2638843,3.667283665
09-26-2020,,,Switzerland,2020-09-27 04:23:00,46.8182,8.2275,51864,1903,42600,7361,Switzerland,599.2638843,3.669211785
09-27-2020,,,Switzerland,2020-09-28 04:23:00,46.8182,8.2275,51864,1904,42700,7260,Switzerland,599.2638843,3.671139904
09-28-2020,,,Switzerland,2020-09-29 04:23:42,46.8182,8.2275,52646,1908,42700,8038,Switzerland,608.2995229,3.624206967
09-29-2020,,,Switzerland,2020-09-30 04:23:33,46.8182,8.2275,52871,1908,42700,8263,Switzerland,610.899291,3.608783643
09-30-2020,,,Switzerland,2020-10-01 04:23:42,46.8182,8.2275,53282,1908,42700,8674,Switzerland,615.6482008,3.580946661
10-01-2020,,,Switzerland,2020-10-02 04:23:51,46.8182,8.2275,53832,1912,45300,6620,Switzerland,622.0031895,3.551790756
10-02-2020,,,Switzerland,2020-10-03 04:23:40,46.8182,8.2275,54384,1913,45800,6671,Switzerland,628.3812873,3.5175787
10-03-2020,,,Switzerland,2020-10-04 04:23:44,46.8182,8.2275,54384,1913,45800,6671,Switzerland,628.3812873,3.5175787
10-04-2020,,,Switzerland,2020-10-05 04:23:33,46.8182,8.2275,54384,1914,45800,6670,Switzerland,628.3812873,3.519417476
10-05-2020,,,Switzerland,2020-10-06 04:23:33,46.8182,8.2275,55932,1916,45800,8216,Switzerland,646.267692,3.425588214
10-06-2020,,,Switzerland,2020-10-07 04:23:40,46.8182,8.2275,56632,1918,47300,7414,Switzerland,654.3558595,3.386777793
10-07-2020,,,Switzerland,2020-10-08 04:23:56,46.8182,8.2275,57709,1919,47300,8490,Switzerland,666.8000829,3.325304545
10-08-2020,,,Switzerland,2020-10-09 04:23:59,46.8182,8.2275,58881,1923,48400,8558,Switzerland,680.3419862,3.265909207
10-09-2020,,,Switzerland,2020-10-10 04:23:57,46.8182,8.2275,60368,1925,48400,10043,Switzerland,697.5235649,3.18877551
10-10-2020,,,Switzerland,2020-10-11 04:23:46,46.8182,8.2275,60368,1927,48400,10041,Switzerland,697.5235649,3.192088524
10-11-2020,,,Switzerland,2020-10-12 04:23:45,46.8182,8.2275,60368,1930,48400,10038,Switzerland,697.5235649,3.197058044
10-12-2020,,,Switzerland,2020-10-13 04:24:02,46.8182,8.2275,64436,1936,49500,13000,Switzerland,744.5273726,3.004531628
10-13-2020,,,Switzerland,2020-10-14 04:24:05,46.8182,8.2275,65881,1944,49800,14137,Switzerland,761.2236612,2.950774882
10-14-2020,,,Switzerland,2020-10-15 04:24:28,46.8182,8.2275,68704,1950,49800,16954,Switzerland,793.8420852,2.838262692
10-15-2020,,,Switzerland,2020-10-16 04:24:01,46.8182,8.2275,71317,1956,50500,18861,Switzerland,824.034059,2.742684073
10-16-2020,,,Switzerland,2020-10-17 04:24:12,46.8182,8.2275,74422,1966,50500,21956,Switzerland,859.9108592,2.641691973
10-17-2020,,,Switzerland,2020-10-18 04:24:25,46.8182,8.2275,74422,1973,50600,21849,Switzerland,859.9108592,2.651097794
10-18-2020,,,Switzerland,2020-10-19 04:24:16,46.8182,8.2275,74422,1981,50600,21841,Switzerland,859.9108592,2.661847303
10-19-2020,,,Switzerland,2020-10-20 04:24:22,46.8182,8.2275,83159,1993,53400,27766,Switzerland,960.862744,2.396613716
10-20-2020,,,Switzerland,2020-10-21 04:24:14,46.8182,8.2275,86167,2007,54600,29560,Switzerland,995.6187552,2.329197953
10-21-2020,,,Switzerland,2020-10-22 04:24:27,46.8182,8.2275,91763,2023,54600,35140,Switzerland,1060.277877,2.204592265
10-22-2020,,,Switzerland,2020-10-23 04:24:46,46.8182,8.2275,97019,2044,55700,39275,Switzerland,1121.00846,2.106803822
10-23-2020,,,Switzerland,2020-10-24 04:24:46,46.8182,8.2275,103653,2066,55800,45787,Switzerland,1197.661179,1.993188813
10-24-2020,,,Switzerland,2020-10-25 04:24:36,46.8182,8.2275,103653,2096,55800,45757,Switzerland,1197.661179,2.022131535
10-25-2020,,,Switzerland,2020-10-26 04:25:02,46.8182,8.2275,103653,2121,55800,45732,Switzerland,1197.661179,2.04625047
10-26-2020,,,Switzerland,2020-10-27 04:24:45,46.8182,8.2275,121093,2143,61700,57250,Switzerland,1399.172095,1.769714187
10-27-2020,,,Switzerland,2020-10-28 04:24:39,46.8182,8.2275,127042,2179,62700,62163,Switzerland,1467.909964,1.715180806
10-28-2020,,,Switzerland,2020-10-29 04:24:49,46.8182,8.2275,135658,2220,65100,68338,Switzerland,1567.463752,1.636468177
10-29-2020,,,Switzerland,2020-10-30 04:24:49,46.8182,8.2275,145044,2280,65100,77664,Switzerland,1675.914523,1.571936792
10-30-2020,,,Switzerland,2020-10-31 04:24:44,46.8182,8.2275,154251,2324,65200,86727,Switzerland,1782.297035,1.506635289
10-31-2020,,,Switzerland,2020-11-01 04:36:19,46.8182,8.2275,154251,2378,65200,86673,Switzerland,1782.297035,1.541643166
11-01-2020,,,Switzerland,2020-11-02 05:25:04,46.8182,8.2275,154251,2437,65200,86614,Switzerland,1782.297035,1.579892513
11-02-2020,,,Switzerland,2020-11-03 06:00:16,46.8182,8.2275,176177,2504,80400,93273,Switzerland,2035.64155,1.421297899
11-03-2020,,,Switzerland,2020-11-04 05:25:09,46.8182,8.2275,182303,2582,83400,96321,Switzerland,2106.42457,1.416323374
11-04-2020,,,Switzerland,2020-11-05 06:05:03,46.8182,8.2275,192376,2670,87100,102606,Switzerland,2222.8133,1.387907015
11-05-2020,,,Switzerland,2020-11-06 05:24:55,46.8182,8.2275,202504,2755,87100,112649,Switzerland,2339.83753,1.360466954
11-06-2020,,,Switzerland,2020-11-07 05:24:52,46.8182,8.2275,211913,2839,87300,121774,Switzerland,2448.554055,1.339700726
11-07-2020,,,Switzerland,2020-11-08 05:24:56,46.8182,8.2275,211913,2908,87300,121705,Switzerland,2448.554055,1.372261258
11-08-2020,,,Switzerland,2020-11-09 05:25:45,46.8182,8.2275,211913,2994,87300,121619,Switzerland,2448.554055,1.41284395
11-09-2020,,,Switzerland,2020-11-10 05:40:07,46.8182,8.2275,229222,3100,87300,138822,Switzerland,2648.551328,1.352400729
11-10-2020,,,Switzerland,2020-11-11 05:25:30,46.8182,8.2275,235202,3196,122600,109406,Switzerland,2717.647388,1.358831983
11-11-2020,,,Switzerland,2020-11-12 05:25:55,46.8182,8.2275,243472,3295,130000,110177,Switzerland,2813.203309,1.353338372
11-12-2020,,,Switzerland,2020-11-13 05:25:30,46.8182,8.2275,250396,3392,141000,106004,Switzerland,2893.206841,1.354654228
11-13-2020,,,Switzerland,2020-11-14 05:25:37,46.8182,8.2275,257135,3482,141000,112653,Switzerland,2971.072784,1.354152488
11-14-2020,,,Switzerland,2020-11-15 05:26:53,46.8182,8.2275,257135,3567,141000,112568,Switzerland,2971.072784,1.387209054
11-15-2020,,,Switzerland,2020-11-16 05:25:57,46.8182,8.2275,257135,3658,141000,112477,Switzerland,2971.072784,1.422599024
11-16-2020,,,Switzerland,2020-11-17 05:25:54,46.8182,8.2275,269974,3769,141000,125205,Switzerland,3119.421331,1.396060361
11-17-2020,,,Switzerland,2020-11-18 05:40:31,46.8182,8.2275,274534,3870,169100,101564,Switzerland,3172.109965,1.409661463
11-18-2020,,,Switzerland,2020-11-19 05:25:23,46.8182,8.2275,280648,3967,169100,107581,Switzerland,3242.754331,1.413514438
11-19-2020,,,Switzerland,2020-11-20 05:26:28,46.8182,8.2275,285655,4070,180700,100885,Switzerland,3300.607837,1.424795645
11-20-2020,,,Switzerland,2020-11-21 05:25:51,46.8182,8.2275,290601,4158,180700,105743,Switzerland,3357.756518,1.430827836
11-21-2020,,,Switzerland,2020-11-22 05:25:45,46.8182,8.2275,290601,4235,180700,105666,Switzerland,3357.756518,1.457324648
11-22-2020,,,Switzerland,2020-11-23 05:25:26,46.8182,8.2275,290601,4321,180700,105580,Switzerland,3357.756518,1.48691849
11-23-2020,,,Switzerland,2020-11-24 05:27:31,46.8182,8.2275,300352,4423,206700,89229,Switzerland,3470.424691,1.472605476
11-24-2020,,,Switzerland,2020-11-25 05:27:20,46.8182,8.2275,304593,4517,211500,88576,Switzerland,3519.427432,1.482962511
11-25-2020,,,Switzerland,2020-11-26 05:27:44,46.8182,8.2275,309469,4611,211500,93358,Switzerland,3575.767296,1.489971532
11-26-2020,,,Switzerland,2020-11-27 05:26:53,46.8182,8.2275,313978,4704,218900,90374,Switzerland,3627.866649,1.498194141
11-27-2020,,,Switzerland,2020-11-28 05:25:50,46.8182,8.2275,318290,4779,222100,91411,Switzerland,3677.689761,1.501460932
11-28-2020,,,Switzerland,2020-11-29 05:25:55,46.8182,8.2275,318290,4857,222100,91333,Switzerland,3677.689761,1.525966886
11-29-2020,,,Switzerland,2020-11-30 05:26:13,46.8182,8.2275,318290,4946,222100,91244,Switzerland,3677.689761,1.553928807
11-30-2020,,,Switzerland,2020-12-01 05:26:18,46.8182,8.2275,327072,5053,250200,71819,Switzerland,3779.161599,1.544919773
12-01-2020,,,Switzerland,2020-12-02 05:27:41,46.8182,8.2275,330874,5160,250200,75514,Switzerland,3823.091903,1.559506036
12-02-2020,,,Switzerland,2020-12-03 05:28:22,46.8182,8.2275,335660,5245,257600,72815,Switzerland,3878.39186,1.5625931
12-03-2020,,,Switzerland,2020-12-04 05:27:27,46.8182,8.2275,340115,5341,257600,77174,Switzerland,3929.867269,1.570351205
12-04-2020,,,Switzerland,2020-12-05 05:27:36,46.8182,8.2275,344497,5418,260600,78479,Switzerland,3980.499197,1.572727774
12-05-2020,,,Switzerland,2020-12-06 05:26:18,46.8182,8.2275,344497,5494,260600,78403,Switzerland,3980.499197,1.594788924
12-06-2020,,,Switzerland,2020-12-07 05:26:14,46.8182,8.2275,344497,5584,260600,78313,Switzerland,3980.499197,1.62091397
12-07-2020,,,Switzerland,2020-12-08 05:27:42,46.8182,8.2275,354306,5683,279900,68723,Switzerland,4093.837533,1.60398074
12-08-2020,,,Switzerland,2020-12-09 05:28:01,46.8182,8.2275,358568,5780,279900,72888,Switzerland,4143.082918,1.611967604
12-09-2020,,,Switzerland,2020-12-10 05:26:19,46.8182,8.2275,363654,5882,283000,74772,Switzerland,4201.849232,1.617471553
12-10-2020,,,Switzerland,2020-12-11 05:26:59,46.8182,8.2275,368695,5970,288400,74325,Switzerland,4260.095593,1.619224562
12-11-2020,,,Switzerland,2020-12-12 05:26:19,46.8182,8.2275,373831,6058,291500,76273,Switzerland,4319.439633,1.620518363
12-12-2020,,,Switzerland,2020-12-13 05:27:20,46.8182,8.2275,373831,6137,291500,76194,Switzerland,4319.439633,1.641650906
12-13-2020,,,Switzerland,2020-12-14 05:26:27,46.8182,8.2275,373831,6235,291500,76096,Switzerland,4319.439633,1.667865961
12-14-2020,,,Switzerland,2020-12-15 05:26:38,46.8182,8.2275,384557,6345,308300,69912,Switzerland,4443.373468,1.649950462
12-15-2020,,,Switzerland,2020-12-16 05:28:04,46.8182,8.2275,388828,6439,311500,70889,Switzerland,4492.722845,1.65600214
12-16-2020,,,Switzerland,2020-12-17 05:28:12,46.8182,8.2275,394453,6560,311500,76393,Switzerland,4557.717048,1.663062519
12-17-2020,,,Switzerland,2020-12-18 05:28:18,46.8182,8.2275,399511,6654,311500,81357,Switzerland,4616.159835,1.665536118
12-18-2020,,,Switzerland,2020-12-19 05:27:52,46.8182,8.2275,403989,6736,311500,85753,Switzerland,4667.900998,1.667372131
12-19-2020,,,Switzerland,2020-12-20 05:27:32,46.8182,8.2275,403989,6803,311500,85686,Switzerland,4667.900998,1.683956741
12-20-2020,,,Switzerland,2020-12-21 05:27:58,46.8182,8.2275,403989,6912,311500,85577,Switzerland,4667.900998,1.710937674
12-21-2020,,,Switzerland,2020-12-22 05:22:33,46.8182,8.2275,413991,7010,311500,95481,Switzerland,4783.469357,1.693273525
12-22-2020,,,Switzerland,2020-12-23 05:22:03,46.8182,8.2275,418266,7110,311500,99656,Switzerland,4832.864951,1.699875199
12-23-2020,,,Switzerland,2020-12-24 05:23:04,46.8182,8.2275,423299,7203,311500,104596,Switzerland,4891.018876,1.70163407
12-24-2020,,,Switzerland,2020-12-25 05:22:48,46.8182,8.2275,428197,7287,311500,109410,Switzerland,4947.612939,1.701786794
12-25-2020,,,Switzerland,2020-12-26 05:22:28,46.8182,8.2275,428197,7352,311500,109345,Switzerland,4947.612939,1.716966723
12-26-2020,,,Switzerland,2020-12-27 05:22:55,46.8182,8.2275,428197,7432,311500,109265,Switzerland,4947.612939,1.735649713
12-27-2020,,,Switzerland,2020-12-28 05:22:06,46.8182,8.2275,428197,7536,317600,103061,Switzerland,4947.612939,1.759937599
12-28-2020,,,Switzerland,2020-12-29 05:22:37,46.8182,8.2275,438284,7609,317600,113075,Switzerland,5064.163433,1.736088929
12-29-2020,,,Switzerland,2020-12-30 05:22:34,46.8182,8.2275,442481,7703,317600,117178,Switzerland,5112.657774,1.740865709
12-30-2020,,,Switzerland,2020-12-31 05:22:49,46.8182,8.2275,447905,7796,317600,122509,Switzerland,5175.329518,1.740547661
12-31-2020,,,Switzerland,2021-01-01 05:23:07,46.8182,8.2275,452296,7873,317600,126823,Switzerland,5226.065437,1.740674249
01-01-2021,,,Switzerland,2021-01-02 05:22:33,46.8182,8.2275,452296,7948,317600,126748,Switzerland,5226.065437,1.75725631
01-02-2021,,,Switzerland,2021-01-03 05:22:52,46.8182,8.2275,452296,8009,317600,126687,Switzerland,5226.065437,1.770743053
01-03-2021,,,Switzerland,2021-01-04 05:22:02,46.8182,8.2275,452296,8085,317600,126611,Switzerland,5226.065437,1.787546209
01-04-2021,,,Switzerland,2021-01-05 05:21:49,46.8182,8.2275,461961,8153,317600,136208,Switzerland,5337.739921,1.764867597
01-05-2021,,,Switzerland,2021-01-06 05:22:16,46.8182,8.2275,465981,8221,317600,140160,Switzerland,5384.189112,1.764235022
01-06-2021,,,Switzerland,2021-01-07 05:22:03,46.8182,8.2275,470789,8287,317600,144902,Switzerland,5439.743268,1.760236539
01-07-2021,,,Switzerland,2021-01-08 05:22:42,46.8182,8.2275,474764,8353,317600,148811,Switzerland,5485.672505,1.75940046
01-08-2021,,,Switzerland,2021-01-09 05:22:18,46.8182,8.2275,477983,8395,317600,151988,Switzerland,5522.866521,1.756338615
01-09-2021,,,Switzerland,2021-01-10 05:22:12,46.8182,8.2275,477983,8459,317600,151924,Switzerland,5522.866521,1.769728212
01-10-2021,,,Switzerland,2021-01-11 05:21:50,46.8182,8.2275,477983,8524,317600,151859,Switzerland,5522.866521,1.783327022
01-11-2021,,,Switzerland,2021-01-12 05:22:15,46.8182,8.2275,484506,8587,317600,158319,Switzerland,5598.236687,1.772320673
01-12-2021,,,Switzerland,2021-01-13 05:22:15,46.8182,8.2275,487357,8646,317600,161111,Switzerland,5631.178638,1.774058852
01-13-2021,,,Switzerland,2021-01-14 05:22:32,46.8182,8.2275,490358,8709,317600,164049,Switzerland,5665.853767,1.776049335
01-14-2021,,,Switzerland,2021-01-15 05:22:24,46.8182,8.2275,492832,8758,317600,166474,Switzerland,5694.439662,1.777076164
01-15-2021,,,Switzerland,2021-01-16 05:22:40,46.8182,8.2275,495228,8831,317600,168797,Switzerland,5722.124304,1.783219043
01-16-2021,,,Switzerland,2021-01-17 05:22:17,46.8182,8.2275,495228,8871,317600,168757,Switzerland,5722.124304,1.79129613
01-17-2021,,,Switzerland,2021-01-18 05:22:34,46.8182,8.2275,495228,8920,317600,168708,Switzerland,5722.124304,1.801190563
01-18-2021,,,Switzerland,2021-01-19 05:22:15,46.8182,8.2275,499931,8972,317600,173359,Switzerland,5776.465235,1.794647661
01-19-2021,,,Switzerland,2021-01-20 05:21:54,46.8182,8.2275,502191,9038,317600,175553,Switzerland,5802.578462,1.799713655
01-20-2021,,,Switzerland,2021-01-21 05:22:01,46.8182,8.2275,504918,9078,317600,178240,Switzerland,5834.087651,1.797915701
01-21-2021,,,Switzerland,2021-01-22 05:22:10,46.8182,8.2275,507123,9128,317600,180395,Switzerland,5859.565379,1.799957801
01-22-2021,,,Switzerland,2021-01-23 05:22:03,46.8182,8.2275,509279,9177,317600,182502,Switzerland,5884.476935,1.80195924
01-23-2021,,,Switzerland,2021-01-24 05:22:35,46.8182,8.2275,509279,9224,317600,182455,Switzerland,5884.476935,1.811187974
01-24-2021,,,Switzerland,2021-01-25 05:22:16,46.8182,8.2275,509279,9272,317600,182407,Switzerland,5884.476935,1.820613063
01-25-2021,,,Switzerland,2021-01-26 05:22:02,46.8182,8.2275,513599,9309,317600,186690,Switzerland,5934.392483,1.812503529
01-26-2021,,,Switzerland,2021-01-27 05:23:41,46.8182,8.2275,515483,9355,317600,188528,Switzerland,5956.161208,1.814802816
01-27-2021,,,Switzerland,2021-01-28 05:22:24,46.8182,8.2275,517705,9392,317600,190713,Switzerland,5981.835362,1.814160574
01-28-2021,,,Switzerland,2021-01-29 05:22:23,46.8182,8.2275,519404,9439,317600,192365,Switzerland,6001.4665,1.817275185
01-29-2021,,,Switzerland,2021-01-30 05:22:49,46.8182,8.2275,521320,9480,317600,194240,Switzerland,6023.60497,1.81846083
01-30-2021,,,Switzerland,2021-01-31 05:22:42,46.8182,8.2275,521320,9487,317600,194233,Switzerland,6023.60497,1.819803576
01-31-2021,,,Switzerland,2021-02-01 05:22:53,46.8182,8.2275,521320,9523,317600,194197,Switzerland,6023.60497,1.826709123
02-01-2021,,,Switzerland,2021-02-02 05:22:49,46.8182,8.2275,525095,9558,317600,197937,Switzerland,6067.223302,1.820242051
02-02-2021,,,Switzerland,2021-02-03 05:22:52,46.8182,8.2275,526728,9584,317600,199544,Switzerland,6086.091841,1.81953494
02-03-2021,,,Switzerland,2021-02-04 05:22:26,46.8182,8.2275,528524,9605,317600,201319,Switzerland,6106.843768,1.81732523
02-04-2021,,,Switzerland,2021-02-05 05:22:38,46.8182,8.2275,530289,9635,317600,203054,Switzerland,6127.237505,1.816933785
02-05-2021,,,Switzerland,2021-02-06 05:23:55,46.8182,8.2275,531873,9658,317600,204615,Switzerland,6145.539872,1.815847016
02-06-2021,,,Switzerland,2021-02-07 05:23:00,46.8182,8.2275,531873,9688,317600,204585,Switzerland,6145.539872,1.82148746
02-07-2021,,,Switzerland,2021-02-08 05:22:39,46.8182,8.2275,531873,9716,317600,204557,Switzerland,6145.539872,1.826751875
02-08-2021,,,Switzerland,2021-02-09 05:23:30,46.8182,8.2275,535153,9629,317600,207924,Switzerland,6183.438714,1.799298518
02-09-2021,,,Switzerland,2021-02-10 05:22:41,46.8182,8.2275,536516,9760,317600,209156,Switzerland,6199.187532,1.819144257
02-10-2021,,,Switzerland,2021-02-11 05:23:55,46.8182,8.2275,538118,9785,317600,210733,Switzerland,6217.697881,1.818374409
02-11-2021,,,Switzerland,2021-02-12 05:23:29,46.8182,8.2275,539474,9799,317600,212075,Switzerland,6233.365817,1.816398937
02-12-2021,,,Switzerland,2021-02-13 05:22:12,46.8182,8.2275,540727,9815,317600,213312,Switzerland,6247.843637,1.815148864
02-13-2021,,,Switzerland,2021-02-14 05:23:43,46.8182,8.2275,540727,9835,317600,213292,Switzerland,6247.843637,1.818847589
02-14-2021,,,Switzerland,2021-02-15 05:24:49,46.8182,8.2275,540727,9853,317600,213274,Switzerland,6247.843637,1.82217644
02-15-2021,,,Switzerland,2021-02-16 05:24:38,46.8182,8.2275,543207,9872,317600,215735,Switzerland,6276.498859,1.817355078
02-16-2021,,,Switzerland,2021-02-17 05:23:10,46.8182,8.2275,544282,9881,317600,216801,Switzerland,6288.919973,1.815419213
02-17-2021,,,Switzerland,2021-02-18 05:22:58,46.8182,8.2275,545535,9903,317600,218032,Switzerland,6303.397793,1.815282246
02-18-2021,,,Switzerland,2021-02-19 05:24:16,46.8182,8.2275,546754,9913,317600,219241,Switzerland,6317.482759,1.813064011
02-19-2021,,,Switzerland,2021-02-20 05:22:51,46.8182,8.2275,547775,9925,317600,220250,Switzerland,6329.279929,1.811875314
02-20-2021,,,Switzerland,2021-02-21 05:24:33,46.8182,8.2275,547775,9935,317600,220240,Switzerland,6329.279929,1.813700881
02-21-2021,,,Switzerland,2021-02-22 05:24:21,46.8182,8.2275,547775,9946,317600,220229,Switzerland,6329.279929,1.815709005
02-22-2021,,,Switzerland,2021-02-23 05:23:41,46.8182,8.2275,550224,9958,317600,222666,Switzerland,6357.576961,1.809808369
02-23-2021,,,Switzerland,2021-02-24 05:29:16,46.8182,8.2275,551355,9969,317600,223786,Switzerland,6370.645128,1.808090976
02-24-2021,,,Switzerland,2021-02-25 05:24:57,46.8182,8.2275,552698,9980,317600,225118,Switzerland,6386.162855,1.805687735
02-25-2021,,,Switzerland,2021-02-26 05:22:40,46.8182,8.2275,553867,9994,317600,226273,Switzerland,6399.670095,1.804404306
02-26-2021,,,Switzerland,2021-02-27 05:22:28,46.8182,8.2275,554932,10002,317600,227330,Switzerland,6411.975664,1.802382995
02-27-2021,,,Switzerland,2021-02-28 05:22:20,46.8182,8.2275,554932,10009,317600,227323,Switzerland,6411.975664,1.80364441
02-28-2021,,,Switzerland,2021-03-01 05:23:01,46.8182,8.2275,554932,10016,317600,227316,Switzerland,6411.975664,1.804905826
03-01-2021,,,Switzerland,2021-03-02 05:23:30,46.8182,8.2275,557492,10027,317600,229865,Switzerland,6441.555248,1.798590832
03-02-2021,,,Switzerland,2021-03-03 05:23:28,46.8182,8.2275,558622,10035,317600,230987,Switzerland,6454.611862,1.796384675
